-4.285157481393438,3.1358599022582014
-4.284757146795262,3.03558410700425
-4.279933525086696,3.2360003929502295
-4.278768717249757,2.935483269149129
-4.2691769514790945,3.335701613174047
-4.267360055955018,2.8358486001151015
-4.252935553476087,3.4346587151408285
-4.250328181119278,2.73701975339954
-4.229313054125041,3.53212546582505
-4.22643784095406,2.639609000638076
-4.207424604481706,3.1757299849407623
-4.200637800482933,3.628234190952433
-4.19918184959524,3.2806579979899957
-4.198539181306234,2.99324772721029
-4.197769394824769,2.5434888915889022
-4.196416337863997,3.081240608533512
-4.193522138961458,2.8915581280080747
-4.17865881477354,3.375973172523306
-4.168258333172157,2.8002430813696186
-4.1673609875218265,3.7228545358822664
-4.164947260545226,2.448706911544478
-4.1574905567686695,2.7134100517247894
-4.15154428992095,3.4645437381684796
-4.13755198942943,3.550771866402998
-4.134835430299584,2.614170381852965
-4.133263700733365,3.220765791351714
-4.126441506981372,3.814415973012528
-4.124908711188361,2.356741748697826
-4.122462022987428,2.9523618875286375
-4.116859333858413,3.130542474930807
-4.110371064416214,3.648935541612777
-4.107655872331614,3.311049743040715
-4.097905133426471,3.041470983244285
-4.095963918457659,2.863637717624289
-4.095423762969286,2.527883103425374
-4.0817577976378985,2.2661925135022636
-4.081357201645923,3.9040189775343426
-4.080134840520831,3.3990471454668088
-4.075019474095194,2.6869987187768376
-4.072657388342482,2.4435337880332177
-4.070519873532387,3.7375496669418453
-4.062536176925135,2.776651544033826
-4.055097093386263,3.572924354063758
-4.05216894923839,3.2193244838592734
-4.045850696966873,3.4851809695389324
-4.0369276658815885,2.954242901321531
-4.034438977809472,2.3488205632822843
-4.034071318902691,2.6025051543403617
-4.032649883189341,2.178744677773935
-4.029292085077417,3.989718929155833
-4.029057516580594,3.12743027834413
-4.027961462073939,3.823642043398205
-4.019566974820448,3.3115961889494256
-4.014375721589,3.6588735644838177
-4.00330896146317,2.864400418750512
-3.9974905586801954,3.0418471328839267
-3.9889885445259434,2.4326473084265245
-3.988433859315179,2.5209035025099267
-3.988418342876437,2.6965878354260426
-3.9863581925092637,2.2642254071780754
-3.985834866847721,3.400780679628624
-3.981382873830923,3.9066427921606177
-3.9807258757828983,2.092922507940799
-3.972896216988446,4.072635563759663
-3.9724578183956076,3.7435208472385155
-3.970085264252692,3.5671750384826626
-3.969314286958298,3.219897023737984
-3.957316806788197,2.782699714414208
-3.9468061328590482,2.95493902104507
-3.9420597282669156,3.4833668126157518
-3.9397576040846007,2.351646725103848
-3.939354515348676,2.611186543534084
-3.9382702501788267,3.130636417210949
-3.9370735426257286,2.1814769290574074
-3.93036988579089,3.312405144610634
-3.93017049397582,3.9871795318749315
-3.927768193321828,3.8268660185265815
-3.9227249791966075,2.011083141966104
-3.9226040757582656,3.655724449696616
-3.9101134995674145,4.1508555995730925
-3.9074064505176116,2.8692844437787635
-3.9048112337398684,2.4481792614816915
