208,223,244
263,244,276
436,447,416
469,447,436
447,469,479
426,432,400
394,426,400
426,394,416
447,426,416
368,366,341
394,368,384
366,368,394
369,405,384
375,389,407
389,419,407
419,389,406
145,180,160
180,145,164
212,178,189
178,149,189
178,150,149
150,178,164
232,212,247
214,232,250
213,196,179
130,162,147
196,162,179
106,92,75
75,92,63
92,79,63
79,92,107
92,121,107
92,106,121
325,315,346
346,315,331
315,305,331
305,315,289
297,266,289
266,297,269
315,297,289
297,315,325
353,325,346
376,353,346
353,376,381
353,381,360
330,353,360
353,330,325
240,256,274
256,236,273
236,256,220
256,240,220
288,306,273
441,473,456
473,441,462
617,596,575
638,617,659
617,638,596
440,450,421
450,440,474
322,290,306
306,290,273
290,305,274
290,322,305
256,290,274
290,256,273
1239,1309,1298
733,754,710
778,733,758
778,821,797
754,778,797
778,754,733
799,780,822
780,799,758
799,778,758
778,799,821
760,780,737
715,694,737
694,715,674
693,715,733
693,733,710
674,693,656
715,693,674
666,693,710
693,666,656
558,533,511
558,511,547
533,558,588
558,608,588
821,841,797
841,821,865
841,817,797
817,841,862
883,908,931
908,883,862
616,574,588
533,574,549
574,533,588
686,666,710
489,490,460
490,489,519
489,528,519
519,562,547
528,562,519
562,528,543
1120,1150,1088
1247,1180,1215
1180,1247,1213
1146,1180,1213
1177,1211,1246
1211,1177,1145
1690,1644,1728
1640,1596,1681
1283,1321,1363
1321,1283,1246
2419,2337,2383
2464,2381,2421
2508,2464,2421
2464,2425,2381
2341,2423,2420
2420,2423,2505
2425,2374,2381
2374,2300,2381
2374,2423,2341
2423,2374,2425
2296,2264,2213
2374,2296,2300
2264,2296,2341
2296,2374,2341
2103,2181,2144
2381,2340,2421
2300,2340,2381
2107,2035,2070
2035,2107,2074
2189,2227,2268
2149,2186,2109
2225,2186,2265
2186,2226,2265
2226,2186,2149
2267,2226,2191
2226,2149,2191
3666,3693,3639
3693,3719,3746
3719,3693,3666
3818,3839,3858
3794,3839,3818
3839,3794,3820
3775,3747,3795
3681,3649,3707
3752,3730,3779
3730,3752,3701
3826,3849,3872
3826,3803,3777
3826,3872,3851
3803,3826,3851
3675,3648,3701
3675,3621,3648
3621,3595,3564
3754,3780,3729
3754,3803,3780
3702,3754,3729
3803,3754,3777
3581,3554,3524
3462,3492,3524
3492,3462,3428
3461,3492,3428
3492,3461,3522
3494,3463,3429
3554,3494,3524
3494,3462,3524
3462,3494,3429
3525,3582,3555
3582,3525,3554
3525,3494,3554
3494,3525,3463
3461,3491,3522
4113,4115,4132
4128,4115,4104
4132,4115,4128
3601,3630,3573
3630,3601,3656
3601,3627,3656
3543,3601,3573
3601,3543,3571
3627,3601,3571
3439,3408,3371
3408,3439,3474
3571,3541,3598
3568,3595,3622
3568,3537,3595
3568,3622,3598
3541,3568,3598
2471,2385,2427
2303,2387,2345
2303,2343,2387
2303,2225,2265
2343,2303,2265
2869,2828,2782
2828,2741,2782
3376,3343,3410
3307,3343,3376
2991,2908,2951
3439,3503,3474
3503,3535,3474
3470,3435,3498
3470,3503,3439
3470,3498,3532
3503,3470,3532
3976,3955,3997
4014,3976,3997
3976,4014,3992
3976,3934,3955
3934,3976,3952
3976,3992,3952
4024,4050,4058
4024,4014,4050
4014,4024,3992
4024,4004,3992
4076,4069,4097
4076,4052,4069
4056,4040,4072
4040,4062,4072
4040,4027,4062
3876,3829,3851
3896,3876,3851
3876,3854,3829
3854,3876,3901
3876,3921,3901
3876,3896,3921
1293,1258,1332
1258,1293,1220
1186,1258,1220
1258,1186,1224
1333,1259,1296
1372,1333,1296
1333,1372,1406
1368,1403,1331
1293,1368,1331
1368,1293,1332
1368,1332,1404
1443,1368,1404
1368,1443,1403
1402,1367,1441
1480,1402,1441
1402,1480,1440
1484,1446,1406
1187,1222,1156
1187,1154,1220
1124,1187,1156
1187,1124,1154
1256,1293,1331
1293,1256,1220
1256,1187,1220
1187,1256,1222
1256,1292,1222
1367,1292,1331
1292,1256,1331
1479,1440,1518
1556,1479,1518
1517,1479,1556
1479,1517,1438
1401,1479,1438
1479,1401,1440
1480,1557,1518
1067,1125,1094
1040,1067,1014
1067,1038,1014
1038,1067,1094
1096,1040,1068
1125,1096,1157
1096,1067,1040
1067,1096,1125
1127,1096,1068
1096,1127,1157
1125,1155,1094
1123,1155,1185
1155,1123,1094
1155,1219,1185
1219,1155,1188
1155,1125,1188
987,963,1011
1037,987,1011
987,1037,1013
987,1013,965
1127,1190,1157
1190,1221,1157
1190,1127,1158
1223,1190,1158
1221,1190,1254
1190,1223,1254
1326,1289,1364
1289,1326,1253
1328,1254,1291
1328,1289,1254
1289,1328,1364
1328,1401,1364
1287,1324,1361
1324,1287,1252
1400,1364,1438
1478,1400,1438
1400,1326,1364
1326,1400,1362
1324,1398,1361
1398,1324,1362
1516,1478,1555
1879,1839,1797
1763,1801,1843
1763,1723,1681
1322,1360,1396
1360,1322,1286
1249,1284,1319
1322,1284,1250
1284,1358,1319
1358,1284,1322
1216,1249,1182
1216,1183,1250
1284,1216,1250
1216,1284,1249
1358,1394,1319
1394,1358,1432
1471,1394,1432
1394,1471,1431
1152,1123,1185
1152,1092,1123
1092,1152,1120
962,984,938
885,841,865
885,908,862
841,885,862
842,886,865
842,799,822
821,842,865
799,842,821
886,911,933
1057,1005,1031
1005,1057,1029
869,889,846
889,869,914
957,911,935
911,957,933
1003,981,1029
981,1005,1029
1005,981,958
958,981,935
981,957,935
957,981,1003
1007,1059,1031
1007,960,984
1034,1007,984
1007,1034,1059
1086,1057,1031
1059,1086,1031
1034,1063,1088
1063,1120,1088
1092,1063,1036
1063,1092,1120
982,1005,958
1005,982,1031
982,1007,1031
1007,982,960
700,724,743
784,740,763
740,784,762
1747,1662,1702
1791,1827,1871
1827,1791,1747
1808,1751,1831
1503,1542,1581
1867,1791,1871
1750,1832,1787
1832,1750,1808
1537,1477,1541
1477,1537,1470
1543,1617,1622
1537,1543,1470
1543,1537,1617
1949,1909,1868
1986,1949,2026
1909,1949,1986
2258,2319,2336
2319,2258,2251
2319,2293,2367
2293,2319,2251
2182,2251,2179
2182,2293,2251
1856,1816,1775
1815,1856,1775
1856,1815,1894
1694,1735,1776
1494,1573,1533
1694,1736,1654
1736,1694,1776
1499,1459,1538
1657,1703,1744
1830,1899,1905
1899,1830,1821
1855,1821,1779
1819,1855,1779
1899,1855,1910
1855,1899,1821
1947,1870,1905
1870,1830,1905
1703,1782,1744
1782,1748,1826
1748,1782,1703
2728,2726,2812
2684,2639,2596
2726,2639,2684
2654,2635,2567
2702,2635,2654
2548,2635,2596
2635,2548,2567
2635,2684,2596
2635,2702,2684
2592,2642,2558
2642,2621,2558
2815,2729,2805
2856,2815,2899
2867,2815,2805
2815,2867,2899
3726,3751,3699
3827,3804,3852
3875,3827,3852
3530,3493,3467
2675,2629,2582
2844,2886,2926
2844,2926,2887
2800,2844,2887
2844,2800,2758
2798,2844,2758
2844,2798,2886
2801,2716,2759
2716,2675,2759
2629,2716,2676
2675,2716,2629
2577,2533,2487
2489,2533,2578
2532,2577,2487
2444,2532,2487
2532,2444,2486
2925,2968,3008
2966,2925,3008
2968,2925,2883
2925,2966,2882
3197,3121,3160
3274,3197,3239
3197,3160,3239
3236,3197,3274
3121,3197,3159
3197,3236,3159
3004,3046,2963
2757,2713,2797
2713,2757,2671
2798,2843,2886
2881,2843,2797
2843,2757,2797
2757,2843,2798
2892,2975,2935
2975,3014,3056
2932,2975,2892
2975,2932,3014
2975,3016,2935
3016,2975,3056
3162,3234,3199
3162,3124,3195
3234,3162,3195
3233,3196,3272
3196,3236,3272
3236,3196,3159
2801,2888,2846
2888,2801,2845
3043,3003,3081
3121,3043,3081
3079,3121,3159
3079,3043,3121
2932,2848,2891
2848,2806,2762
2806,2848,2892
2848,2932,2892
2803,2848,2762
2848,2803,2891
1798,1878,1837
1878,1914,1837
1914,1878,1954
1835,1876,1912
1876,1835,1796
1756,1835,1794
1835,1756,1796
1918,1879,1957
1918,1839,1879
1874,1911,1952
1971,1931,2008
1931,1971,1894
2185,2145,2106
2145,2185,2223
2223,2185,2263
2185,2224,2263
2397,2493,2446
2493,2397,2448
2270,2233,2316
2270,2306,2224
2494,2539,2582
2540,2494,2582
2494,2540,2453
2541,2630,2586
2630,2541,2583
2720,2678,2762
2677,2720,2763
2720,2806,2763
2806,2720,2762
3249,3284,3214
3237,3168,3199
2599,2641,2563
2641,2599,2687
2773,2816,2731
2687,2773,2731
2816,2773,2859
2773,2823,2859
2717,2677,2763
2677,2717,2628
2893,2849,2935
2978,2893,2935
2760,2804,2847
2804,2893,2847
2893,2804,2849
2849,2804,2763
2804,2717,2763
2717,2804,2760
2833,2889,2921
2799,2760,2847
2889,2799,2847
2799,2889,2833
3262,3331,3300
3262,3295,3331
2904,2867,2825
2904,2858,2942
2858,2904,2825
2901,2858,2817
2858,2901,2942
2729,2725,2805
2680,2598,2685
2598,2680,2597
2510,2502,2587
2510,2598,2544
2598,2510,2587
2502,2547,2587
2547,2502,2461
2465,2512,2552
2547,2481,2563
2481,2547,2461
2422,2382,2336
2382,2481,2461
2481,2382,2422
2900,2857,2816
2857,2771,2816
2857,2900,2940
2771,2857,2817
2901,2857,2940
2857,2901,2817
2560,2468,2524
2468,2560,2512
2468,2440,2524
2468,2395,2440
2223,2262,2183
2542,2493,2448
3943,3923,3901
3923,3943,3963
3923,3879,3901
3923,3912,3879
3923,3963,3955
3912,3923,3955
4038,4052,4020
4004,4038,4020
4052,4038,4069
4069,4038,4058
4038,4024,4058
4024,4038,4004
3811,3836,3859
3738,3788,3764
3738,3764,3714
3715,3738,3689
3738,3714,3689
3884,3835,3859
3835,3811,3859
3811,3835,3788
3788,3835,3812
3835,3861,3812
3861,3835,3884
3831,3782,3808
3900,3877,3922
3877,3900,3852
3804,3830,3852
3781,3830,3804
3830,3877,3852
3877,3830,3856
3782,3758,3808
3760,3733,3709
3628,3680,3654
3733,3680,3709
3657,3628,3600
3657,3680,3628
3657,3684,3709
3680,3657,3709
4022,4006,3984
4022,4040,4056
4074,4041,4056
4041,4022,4056
4022,4041,4006
3765,3713,3739
3791,3765,3739
3930,3906,3947
3885,3906,3930
3906,3929,3947
3929,3906,3888
3863,3885,3842
3816,3863,3842
3863,3906,3885
3863,3816,3843
3863,3843,3888
3906,3863,3888
3386,3317,3350
3317,3386,3352
3317,3280,3350
3280,3317,3244
3241,3280,3203
3280,3244,3203
3418,3386,3350
3424,3488,3457
3393,3424,3457
3424,3393,3358
3486,3515,3547
3453,3486,3422
3486,3453,3515
3488,3517,3549
3577,3517,3547
3517,3577,3549
3517,3486,3547
3636,3609,3664
3690,3636,3664
3636,3690,3663
3636,3663,3608
3609,3635,3664
3661,3635,3606
3635,3577,3606
3577,3635,3609
3664,3635,3691
3635,3661,3691
3543,3513,3482
3513,3573,3545
3513,3543,3573
2929,2885,2839
2970,2885,2929
2885,2970,2927
3446,3476,3413
3476,3443,3413
3443,3476,3504
3504,3476,3534
3476,3508,3534
3476,3446,3508
3311,3344,3274
3344,3308,3274
3311,3277,3347
3277,3313,3347
3200,3277,3239
3277,3311,3239
2084,2164,2125
2084,2123,2164
2123,2162,2203
2202,2162,2121
2162,2079,2121
2079,2162,2123
2161,2202,2121
2200,2161,2117
2161,2200,2240
2202,2161,2240
2161,2075,2117
2075,2161,2121
2669,2623,2711
2623,2669,2578
2533,2623,2578
2623,2533,2577
2842,2796,2882
2842,2881,2797
2796,2756,2712
2756,2670,2712
2670,2756,2713
2713,2756,2797
2756,2842,2797
2842,2756,2796
2795,2840,2755
2840,2796,2755
2840,2795,2883
2796,2840,2882
2925,2840,2883
2840,2925,2882
2405,2445,2489
2533,2445,2487
2445,2533,2489
2487,2445,2404
2445,2361,2404
2445,2405,2361
2490,2534,2579
2534,2489,2578
2489,2534,2447
2534,2490,2447
2624,2670,2579
2669,2624,2578
2624,2669,2712
2670,2624,2712
2624,2534,2578
2534,2624,2579
2283,2321,2363
2283,2202,2240
2321,2283,2240
3285,3321,3250
3319,3285,3246
3285,3209,3246
3209,3285,3250
3321,3391,3358
3391,3424,3358
3513,3451,3482
3451,3418,3482
3418,3451,3386
2656,2699,2610
2699,2659,2610
2699,2785,2744
2659,2699,2744
2565,2656,2610
2656,2565,2609
2565,2520,2609
2520,2565,2475
2999,2916,2958
2831,2916,2876
3078,2999,3040
2787,2831,2745
2700,2787,2745
2830,2787,2744
2787,2700,2744
2874,2787,2830
2787,2874,2831
2916,2874,2958
2874,2916,2831
3077,3039,3117
2997,3038,3076
3039,2997,3076
3038,2997,2954
2997,2913,2954
3229,3192,3153
3229,3307,3273
3192,3229,3273
3198,3156,3238
3156,3194,3238
3194,3156,3117
3156,3077,3117
3035,2996,2953
2994,3035,2953
3075,3035,3114
3035,3075,2996
3077,2998,3039
2958,2998,3040
2998,3077,3040
3244,3206,3164
3170,3206,3246
3650,3674,3620
3674,3650,3703
3650,3678,3703
3678,3650,3624
3377,3311,3347
3377,3347,3413
3443,3377,3413
3377,3443,3409
3344,3377,3409
3377,3344,3311
3232,3195,3158
3268,3234,3195
3232,3268,3195
3268,3302,3338
3268,3232,3302
3283,3353,3318
3663,3634,3608
3634,3663,3689
3288,3212,3253
3253,3212,3175
3212,3134,3175
3134,3212,3173
3489,3550,3518
3456,3489,3518
3519,3488,3549
3489,3519,3550
3488,3519,3457
3519,3489,3457
3550,3579,3608
3609,3579,3549
3579,3519,3549
3519,3579,3550
3579,3636,3608
3636,3579,3609
3425,3393,3457
3489,3425,3457
3425,3489,3456
3393,3425,3359
3487,3456,3518
3487,3548,3516
3548,3487,3518
3053,3090,3010
3053,2970,3012
2970,3053,3010
3092,3053,3012
3053,3092,3132
3090,3053,3132
3129,3088,3051
3090,3129,3051
3088,3129,3169
3248,3210,3286
3512,3572,3542
3481,3512,3542
3205,3166,3127
3127,3166,3086
3125,3166,3204
3166,3125,3086
3446,3479,3508
3415,3479,3446
3479,3415,3448
3479,3540,3508
3479,3448,3510
3540,3479,3510
3102,3022,3063
3022,2982,3063
2982,3022,2940
3022,3102,3064
2855,2898,2914
2898,2980,2914
2856,2898,2814
2898,2855,2814
3020,3062,3099
3036,3020,3099
2980,3020,3036
3062,3020,2981
3139,3105,3181
3062,3105,3139
4031,4054,4053
3996,3979,3957
3641,3586,3587
3982,4003,4021
4003,3982,3962
3920,3875,3900
3920,3944,3962
3944,3920,3900
4029,4065,4044
4065,4078,4044
4078,4065,4095
3965,3988,4007
3988,4029,4007
4091,4117,4109
4117,4133,4109
4133,4117,4137
4098,4117,4091
3831,3880,3856
2417,2459,2376
2460,2417,2377
2417,2332,2377
2332,2417,2376
2550,2504,2460
2504,2417,2460
2417,2504,2459
2456,2418,2373
2500,2418,2456
2418,2338,2373
2418,2500,2460
2418,2460,2377
2338,2418,2377
3291,3333,3266
3140,3219,3207
3291,3219,3220
3207,3219,3266
3219,3291,3266
2808,2894,2850
2894,2808,2851
2910,2992,2950
2989,3029,2947
2995,2960,3028
2933,2995,2974
2995,2933,2960
2933,2852,2896
2960,2933,2896
2810,2895,2851
2895,2933,2974
2895,2810,2852
2933,2895,2852
2256,2261,2332
2332,2261,2377
2261,2338,2377
2338,2261,2295
2136,2138,2063
2138,2136,2178
2131,2210,2172
2172,2210,2249
2210,2290,2249
2290,2210,2250
2170,2211,2250
2210,2170,2250
2170,2210,2131
2476,2439,2523
2476,2399,2439
2434,2476,2518
2476,2434,2399
2331,2292,2372
2292,2333,2372
2333,2292,2253
2292,2331,2252
2331,2291,2252
2291,2211,2252
2211,2291,2250
2536,2568,2484
2484,2568,2523
2568,2608,2523
2568,2536,2616
2652,2608,2695
2673,2701,2616
2750,2701,2673
2906,2989,2947
2863,2906,2947
2906,2863,2821
2989,2906,2950
2742,2780,2695
2780,2742,2827
2719,2750,2673
2589,2543,2498
2455,2543,2497
2543,2455,2498
2294,2334,2375
2333,2294,2375
2334,2294,2254
2254,2294,2215
2294,2253,2215
2294,2333,2253
2174,2214,2132
2214,2252,2171
2132,2214,2171
2214,2292,2252
2214,2174,2253
2292,2214,2253
2808,2766,2851
2766,2681,2723
2810,2766,2723
2766,2810,2851
2721,2808,2765
2681,2721,2633
2766,2721,2681
2721,2766,2808
2802,2765,2850
2802,2719,2765
2719,2802,2750
2499,2457,2415
2415,2457,2375
2457,2414,2375
2414,2457,2498
3603,3565,3617
3651,3603,3617
3394,3326,3333
3354,3382,3426
3382,3458,3426
3523,3553,3584
2013,1976,1934
1976,1900,1934
1900,1976,1937
1976,2016,1937
2056,2096,2018
2096,2056,2131
2129,2054,2094
2129,2168,2090
2054,2129,2090
2017,2057,2094
2054,2017,2094
1863,1825,1785
1863,1904,1825
1820,1863,1785
1983,1941,2018
1904,1941,1983
1863,1941,1904
2134,2173,2097
2173,2134,2212
2173,2133,2097
3328,3257,3294
3222,3257,3183
3257,3222,3294
2643,2733,2688
2775,2689,2734
2733,2689,2775
2689,2733,2643
2304,2267,2229
2304,2342,2267
2216,2176,2255
2216,2139,2176
2297,2216,2255
2254,2216,2297
2175,2254,2215
2175,2216,2254
2216,2175,2139
2098,2022,2060
2139,2098,2060
2175,2098,2139
59,84,70
73,84,59
84,96,70
39,27,46
56,39,46
27,39,20
39,34,20
34,39,57
39,56,57
96,108,81
118,108,139
108,125,139
108,96,125
83,67,58
67,83,94
41,21,38
41,18,21
41,67,54
58,41,38
67,41,58
307,311,336
311,324,341
125,156,139
142,156,125
152,186,163
186,197,163
175,142,160
175,156,142
156,175,192
71,87,101
101,87,118
81,87,57
87,71,57
87,108,118
108,87,81
224,199,237
197,176,163
176,143,163
176,199,161
143,176,161
165,188,155
165,138,161
138,127,161
138,165,155
144,159,179
144,130,115
162,144,179
144,162,130
194,159,173
159,194,179
194,213,179
213,194,227
129,115,102
114,129,102
129,144,115
144,129,159
1697,1707,1625
1780,1697,1749
1707,1697,1780
1906,1945,1984
1945,1906,1869
1943,1945,1869
1984,1945,2021
1945,1943,2021
1929,1895,1846
1929,1873,1978
1873,1929,1846
1895,1929,1973
2015,1929,1978
1929,2015,1973
1861,1777,1823
1900,1861,1934
1861,1895,1934
1895,1861,1823
1739,1648,1698
1777,1739,1823
1784,1739,1698
1739,1784,1823
1773,1817,1860
1817,1900,1860
1817,1861,1900
1861,1817,1777
291,309,276
303,271,299
303,277,271
303,291,277
359,372,338
359,344,371
303,326,338
326,303,299
326,359,338
359,326,344
317,326,299
344,326,317
443,425,463
443,412,425
412,443,431
443,466,431
443,463,478
466,443,478
372,403,386
437,449,470
404,370,386
370,404,387
562,587,547
587,562,604
587,558,547
558,587,608
631,587,604
587,631,608
471,439,453
439,419,453
439,420,407
419,439,407
420,451,436
451,469,436
439,451,420
451,439,471
472,488,453
488,471,453
507,488,527
488,507,471
438,419,406
419,438,453
438,472,453
954,904,940
954,926,904
892,868,913
868,892,847
845,868,824
845,824,800
823,845,800
868,845,890
890,845,870
845,823,870
824,781,800
777,745,747
634,671,637
642,597,637
642,692,665
1016,969,994
1016,1071,1041
1016,994,1044
1071,1016,1044
917,942,896
942,987,965
942,917,963
987,942,963
848,871,894
871,915,894
892,871,847
871,892,915
691,735,717
691,712,735
944,919,965
919,942,965
942,919,896
850,874,830
874,853,830
874,850,896
919,874,896
735,761,717
1058,1006,1030
959,1006,983
1006,980,1030
1006,959,980
1193,1227,1262
1265,1227,1194
1194,1227,1160
1227,1193,1160
1100,1132,1163
1100,1071,1132
1071,1100,1041
1100,1070,1041
1100,1130,1070
1130,1194,1160
1194,1130,1163
1130,1100,1163
1060,1097,1128
1130,1097,1070
1128,1097,1160
1097,1130,1160
1814,1858,1896
1858,1814,1774
1848,1814,1896
1814,1848,1762
1814,1762,1725
1774,1814,1725
2045,1968,2011
1968,1930,2011
1930,1968,1885
1968,1920,1885
1615,1576,1658
1621,1576,1540
1576,1621,1658
1576,1498,1540
1498,1576,1530
1576,1615,1530
1737,1781,1822
1699,1781,1737
1781,1862,1822
1862,1903,1939
1903,1864,1942
1974,2050,2011
1935,1974,1896
1974,1930,1896
1930,1974,2011
2128,2050,2090
2168,2128,2090
2128,2168,2204
1901,1980,1935
1980,1901,1939
2017,1980,1939
1980,2017,2054
1968,2003,1920
2036,2003,2080
2003,2045,2080
2003,1968,2045
1883,1960,1922
1920,1960,1883
2003,1960,1920
1960,2003,2036
1960,1998,1922
1998,1960,2036
2035,2001,1963
2001,1925,1963
2001,2035,2074
2001,2074,2040
1965,2001,2040
2001,1965,1925
1812,1731,1770
1691,1731,1650
1731,1691,1770
1891,1811,1852
1811,1891,1850
2436,2351,2393
2394,2351,2436
2615,2527,2570
2570,2527,2479
2527,2437,2479
2437,2527,2480
2748,2662,2704
2662,2615,2704
2350,2309,2391
2350,2435,2393
2435,2350,2391
2436,2526,2479
2478,2526,2436
2570,2526,2613
2526,2570,2479
2569,2525,2612
2569,2478,2525
2569,2526,2478
2660,2569,2612
2569,2660,2613
2526,2569,2613
2743,2699,2656
2785,2743,2829
2699,2743,2785
2346,2307,2268
2346,2390,2307
2562,2655,2609
2520,2562,2609
2562,2607,2655
2607,2562,2519
2525,2566,2612
2566,2659,2612
2659,2566,2610
2566,2525,2477
1670,1724,1773
1724,1817,1773
1817,1724,1777
1724,1670,1627
1464,1547,1505
1547,1584,1505
1547,1586,1627
1584,1547,1627
1620,1700,1661
1583,1620,1661
1620,1583,1544
1700,1620,1629
1620,1546,1629
1546,1620,1544
448,476,463
448,425,424
425,448,463
448,424,455
476,448,455
506,524,545
524,568,545
506,526,487
526,506,545
592,614,635
1414,1451,1376
1410,1451,1489
1451,1410,1376
1451,1414,1492
1299,1270,1229
1299,1339,1270
1486,1562,1527
1562,1588,1641
1562,1607,1527
1607,1562,1641
1380,1452,1416
1493,1452,1527
1452,1493,1416
1452,1486,1527
1486,1452,1411
1452,1380,1411
1568,1525,1489
1568,1608,1525
1692,1609,1650
1731,1692,1650
1335,1300,1373
1373,1300,1337
1300,1265,1337
1300,1227,1265
1300,1335,1262
1227,1300,1262
1570,1610,1529
1570,1647,1610
1493,1570,1529
1647,1570,1607
1570,1493,1527
1607,1570,1527
476,514,498
514,539,498
968,925,922
946,968,922
992,968,946
998,968,992
1314,1349,1276
1314,1240,1275
1240,1314,1276
1349,1314,1389
1352,1314,1275
1314,1352,1389
1429,1388,1465
1506,1465,1548
1585,1506,1548
1506,1429,1465
1429,1506,1468
1562,1511,1588
1511,1562,1486
1422,1366,1408
1366,1342,1408
1342,1366,1307
1352,1366,1422
1307,1366,1352
1272,1342,1307
1237,1272,1307
1272,1237,1204
1272,1204,1238
1308,1272,1238
1342,1272,1308
1381,1344,1419
1344,1273,1310
1344,1308,1273
1344,1381,1308
1384,1344,1310
1419,1344,1384
1142,1108,1173
1142,1176,1111
1142,1111,1077
1108,1142,1077
1242,1208,1173
1208,1142,1173
1142,1208,1176
1208,1242,1278
1959,1884,1921
2000,1921,1962
2000,1959,1921
1959,2000,2037
2158,2118,2194
2157,2235,2196
2235,2157,2195
2311,2351,2394
2234,2158,2194
2158,2234,2195
2313,2275,2355
2275,2312,2355
2235,2275,2313
2275,2234,2312
2275,2235,2195
2234,2275,2195
1769,1811,1850
1810,1769,1850
1769,1810,1727
1844,1886,1921
1921,1886,1962
1726,1687,1768
1726,1765,1683
1994,2071,2030
1994,2030,1954
1758,1717,1798
1717,1758,1678
1637,1717,1678
1514,1552,1474
1552,1514,1592
1759,1715,1797
1839,1759,1797
1759,1839,1801
1633,1551,1589
1674,1633,1589
1715,1633,1674
2877,2961,2919
2916,2959,2876
2959,2916,2999
2884,2929,2839
2929,2971,3012
2884,2971,2929
2971,2884,2928
3135,3213,3175
3213,3135,3174
2573,2619,2530
2573,2530,2483
2529,2573,2483
2834,2877,2919
2877,2834,2789
2834,2748,2789
2705,2662,2748
3133,3211,3174
3211,3133,3172
2878,2834,2919
2358,2402,2443
2402,2485,2443
2402,2442,2485
2442,2402,2357
2402,2317,2357
2402,2358,2317
2114,2154,2071
2157,2114,2073
2114,2157,2196
2154,2114,2196
2160,2113,2199
2160,2200,2117
2113,2069,2028
2069,1991,2028
2069,2160,2117
2160,2069,2113
2113,2159,2199
2198,2159,2111
2199,2159,2238
2159,2198,2238
2067,2113,2028
1990,2067,2028
2159,2067,2111
2067,2159,2113
1992,1914,1954
2030,1992,1954
2068,1992,2030
2280,2320,2361
2361,2320,2404
2320,2359,2404
2239,2280,2200
2239,2160,2199
2160,2239,2200
2239,2320,2280
30,42,53
42,65,53
42,30,23
44,42,23
42,44,65
44,37,60
37,52,60
52,37,31
37,44,22
37,22,17
31,37,17
294,282,260
314,282,294
182,168,148
257,223,245
223,257,244
277,257,245
244,257,276
257,291,276
291,257,277
228,212,189
208,228,189
212,228,247
228,263,247
228,208,244
263,228,244
567,541,522
520,499,479
489,499,528
528,499,543
499,520,543
541,503,522
503,541,520
503,520,479
469,503,479
369,354,339
354,324,339
368,354,384
354,369,384
354,368,341
324,354,341
369,388,405
420,388,407
405,388,420
388,375,407
356,342,375
388,356,375
356,388,369
356,327,342
356,369,339
327,356,339
342,358,375
358,389,375
232,198,212
178,198,164
198,178,212
198,232,214
198,180,164
180,198,214
309,293,276
293,263,276
265,232,247
281,265,298
232,265,250
265,281,250
282,249,260
162,181,147
181,162,196
213,230,196
249,230,260
259,248,227
248,213,227
248,230,213
284,248,259
230,248,260
301,297,325
330,301,325
297,301,269
183,219,202
288,320,306
236,255,273
255,288,273
529,492,505
492,473,505
473,492,456
495,473,462
473,495,505
596,551,575
573,606,571
681,638,659
704,681,659
681,704,716
617,639,659
363,335,352
335,320,352
335,322,306
320,335,306
322,349,331
349,361,331
335,349,322
349,335,363
790,746,769
792,771,815
771,792,750
1542,1460,1501
1460,1542,1503
1354,1346,1298
1309,1354,1298
1345,1315,1274
1460,1423,1501
775,798,818
795,775,818
753,795,772
795,753,775
672,713,690
713,672,689
784,805,762
825,805,846
805,782,762
782,805,825
719,760,737
719,694,677
694,719,737
630,653,674
653,694,674
608,653,630
631,653,608
694,653,677
653,631,677
773,754,797
817,773,797
819,798,776
839,817,862
883,839,862
1195,1228,1266
1042,1074,1098
708,689,663
686,708,663
794,837,815
771,794,815
583,562,543
562,583,604
1249,1282,1215
1282,1247,1215
1247,1282,1318
1282,1249,1319
1057,1085,1029
1083,1115,1145
1146,1115,1084
1211,1281,1246
1281,1321,1246
1179,1211,1145
1115,1179,1145
1179,1115,1146
1179,1146,1213
1297,1336,1263
1143,1113,1178
1113,1052,1082
1283,1212,1246
1212,1177,1246
1144,1113,1082
1113,1144,1178
1144,1212,1178
1212,1144,1177
1600,1644,1561
1723,1684,1640
1684,1600,1640
1600,1684,1644
1644,1684,1728
1523,1482,1561
1523,1567,1485
1321,1399,1363
2464,2507,2425
2296,2222,2300
2222,2296,2213
2222,2213,2144
2181,2222,2144
2337,2299,2259
2147,2107,2070
2109,2147,2070
2186,2147,2109
2147,2186,2225
2266,2303,2345
2303,2266,2225
2107,2148,2074
2148,2110,2074
2148,2189,2110
2148,2227,2189
2302,2226,2267
2342,2302,2267
2302,2342,2385
2226,2302,2265
2302,2343,2265
2343,2302,2385
3615,3592,3558
3592,3615,3649
3527,3585,3558
3585,3615,3558
3615,3585,3642
3696,3642,3668
3582,3612,3555
3612,3582,3639
3772,3720,3746
3720,3693,3746
3794,3745,3772
3745,3720,3772
3724,3747,3775
3724,3696,3747
3625,3592,3649
3681,3625,3649
3594,3623,3648
3621,3594,3648
3536,3594,3564
3594,3621,3564
3826,3802,3849
3802,3752,3779
3752,3802,3777
3802,3826,3777
3675,3727,3702
3754,3727,3777
3727,3754,3702
3727,3675,3701
3752,3727,3701
3727,3752,3777
3647,3675,3702
3647,3621,3675
3621,3647,3595
3595,3647,3622
3647,3676,3622
3647,3702,3676
3581,3611,3554
3611,3666,3639
3582,3611,3639
3611,3582,3554
